prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
"a transforming model wearing futuristic bodysuit waving a flag on a rotating platform in a bullring surrounded by lights by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",9.0,50,2265275687,cf3c4294-4ea7-4995-ae33-3343349b9b0e.png,2,object,0.2769
"robots creating new robots in a factory, oil painting by justin gerard, deviantart, hd, 8 k ",7.0,50,1483051733,6c918b9f-6ee6-4cf5-9bab-dd054821aa01.png,1,object,0.3939
"portrait painting of a lost boy by cedric peyravernay and greg ruthkowski, in the style of dishonored concept art, concept design, trending on artstation ",11.0,50,1037985351,e427d524-0a13-4d9c-98ee-1413bb79644b.png,1,character,0.3172
"timothee chalamet, raining, close up, rim lighting, portrait, ( ( sinister atmospheric lighting ) ). highly detailed painting by greg rutkowski, anime style ",7.0,50,420256970,62f2e870-297e-40dc-9fb7-17f49f6e3a17.png,5,character,0.3458
adorable sapphire bunny creature ,7.0,50,241300145,49f08ea7-103a-4862-9999-a0c71e6fb09b.png,3,character,0.334
"a brand logo of henry cavill as a catholic nun, stylized logo, flat, flat icon, logo concept art, brand identity, simple background ",12.0,50,2384578832,e5b74682-f787-49ad-833a-a371c6e4f028.png,4,object,0.3276
"painted portrait of peter - pan flying over fantasy tropical never - land city of wonders made from glass, fantasy intricate elegant extremely detailed digital painting trending artstation concept art sharp focus illustration art by gustave courbet greg rutkowski craig mullins ",7.0,50,2588958525,c7b7ea01-4957-4991-94e1-0a2ce578e5ff.png,5,character,0.3538
"an evil angry llama behind bars, red lighting, atmospheric, bokeh ",7.0,50,1551201670,f218316c-a1e2-4e5f-a97e-9dfb7f1db5a2.png,3,object,0.3924
ghibli style half cat half kpop idol with blue fur woman wearing a pink dress eating a popsicle. ,7.0,50,1308951085,cd4cdfa4-cb80-4f1a-a5a5-a7f26214e41a.png,1,character,0.3313
"beautiful vampire girl with demon horns wearing a black dress and looks dramatically out of a large window, with a extreme fallout city and everything is burning to ashes outside, a thunderstorm is also present, super ultrarealistic detail picture with extrem cinematic aspects, by aleksandra waliszewska, aoi ogata, greg rutkowski and nona limmen ",7.0,50,3279843576,119f6237-0cfa-4774-9ee9-c1e7660aaf2c.png,6,character,0.261
"photoreal portrait of a futuristic intricate cute robot in a post apocalyptic server bunker of singularity, intricate malfunctioning circuits, glittering light leaks, electromagnetic waves, blue glowing agressive led eyes, wearing headphones and sunglasses, octane render, trending on artstation, cyberpunk, dystopia tokyo ",12.0,50,2764166210,3139631a-265b-4e4e-8204-81b8480976a1.png,2,character,0.3024
"blurry and dreamy screencap of a character from 8 0 s horror anime, vampire woman with short hair wearing dress suit with tie, satoshi kon anime, character design by yoshitaka amano and junji ito, glitchy vhs tape, streets of night tokyo in the background, perfect blue color palette, noisy film grain effect, blurry image ",15.0,50,515865837,e4d353b9-b8fb-4454-a745-a3929d73321f.png,5,character,0.3288
"photoreal cyberpunk!!! portrait by nicola samori and russ mills, very intricate! worker wearing a black hoody, glittering light leaks, electromagnetic waves!, blue glowing aggressive led eyes, zbrush, greeble skin, octane render, colani design, cyberpunk, dystopia tokyo ",16.0,50,3790483075,ca4583b1-db52-43eb-b30a-23ddd384e5e2.png,5,character,0.3252
"christian bale as a 1 8 5 0 s sci - fi soldier eldrad, volumetric dark natural light, dark enlightenment, alchemy, albedo, oil on canvas, by zdzislaw beksinski, jack kirby, tom lovell, alex malveda, greg staples ",11.5,50,2428659151,3f0795e5-6cae-47cb-9cfe-fc45af5a61d8.png,3,character,0.3197
"contemplate existence, gazing thoughtfully into the distance, victo ngai, kilian eng, lois van baarle, flat, milky way galaxy ",12.0,50,474447994,bf3bf1f9-2d06-4b64-a1ba-0dc3c4557a8b.png,4,object,0.2509
"a vicious battle between the heroes of the dire versus the forces of the radiant from dota 2, visible are 1 0 heroes from the dota 2 universe, everyone is throwing spells or attacks, vicious fight, dynamic shot, dynamic composition, low - angle shot, cumulonimbus clouds, detailed digital painting, drawn by kunkka, artbykunkka ",7.0,50,819882785,69bbbb02-34d7-40e7-8ae5-c67faf60a0aa.png,4,object,0.2747
"school girl sitting in the school bathroom - dramatic cozy portrait art by wlop and okuda genso. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",5.0,50,3059938625,2ce522de-5298-4e69-b989-bf16c48d2451.png,2,character,0.2787
full body shot of a [ [ handsome ]! italian man ]! trending on artstation 3 2 k trending on cgsociety intricate artstation hd artstation portraits cgsociety contest winner hd bright lovely atmosphere mucha winkelmann rutkowski wlop artgerm ,7.0,50,2896308540,efbdffbf-1b9e-4632-aeef-670f73546d3e.png,5,character,0.32
"portrait of ripley, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",13.0,50,1208131751,9672812a-a028-4d19-9bdb-473a4853cc90.png,6,character,0.3395
"a beautiful detailed highly detailed unfinished building urbex embassy by tom wright, apocalyptic infrared meadow forest gem cgsociety bioshock hyperrealism steampunk lake at dawn retro water nightsky liberty city cloudy night atlantis azeroth at dusk architecture island elysian morning sun, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,3161080042,db19800f-36e0-4c8c-8d97-3191e434fe8c.png,1,scene,0.2705
"a retro movie poster of girl bard in blood dress, fantasy, dungeons and dragons, an ultrafine detailed painting, detailed painting, boris valejo. octopath traveler ",7.0,50,119262661,672f7845-1d61-4552-bd06-50f520a86d4e.png,2,character,0.2606
"render of dreamy beautiful landscape, a perfect nothing consuming all, dreamy, artger, large scale, details vintage photo hyper realistic ultra realistic photo realistic photography, unreal engine, high detailed, 8 k ",12.0,50,2720170238,ca0c3e31-0d0e-45b4-998a-33b2b7f78a18.png,1,scene,0.2786
"a beautiful painting of a pyramid on the moon by nekro and pascal blanche and syd mead and greg rutkowski and sachin teng and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",7.0,50,3884025142,419ad435-9f45-45c2-a86f-26aa7fc69279.png,1,object,0.3792
"centered detailed portrait of a extremely beautiful young girl and elves hybrid, long wavy blue hair, sharp focus on the eyes, highly detailed, final fantasy, intricate, octane render, smooth face, illustration, hyperrealistic, by dmitry prozorov, wlop ",7.0,50,3598417944,dac56460-925a-4150-b910-e6a83166ecc7.png,6,character,0.2812
a photo of a snow owl and grizzly bear hybrid ,8.5,50,1131497969,4c83686c-dc8b-438b-8c85-5437640a6bdb.png,2,object,0.3427
"rococo cyberpunk!! city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting, beautiful, elegant, oil painting, ",10.0,50,1391990245,2286d5bd-a367-421e-8958-ec4f3318e6c5.png,3,character,0.3114
"beautiful ancient temple in a formal garden. by edmund dulac and andreas rocha and maxfield parrish and nicholas roerich. ornate carvings, geometric decorations. rich color. dramatic cinematic lighting with god rays. extremely clear and detailed. cell shaded. dynamic composition, featured on artstation ",7.0,50,535820172,be9444c7-4927-4cf3-9113-615aedc78816.png,1,scene,0.2491
"2 5 year old jack burton btilc surrounded by starlight, moon behind him, chinese fantasy, intricate, elegant, hyper detailed, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",7.0,50,2785487528,5babbc01-3f74-423c-bbbe-a336aa8e9bc2.png,6,object,0.2637
"movie still of leyendecker hitman, octane render, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",7.0,50,3503416391,29c8c636-c9da-4529-a7f4-08a6e08eccf7.png,3,object,0.2809
portrait of emily wickersham as natalie portman by greg manchess ,7.0,50,140216434,b4d9a24a-ceaf-4de8-99a2-7cf0df669c01.png,1,character,0.3924
"a symbol of a dolphin in the style of banksy, white background, black and white, simple design, tagging, extremely detailed, 4 k ",7.0,50,1841202281,a35ba203-2ea2-423f-921c-6f29c845b277.png,5,object,0.3367
"monsters playing board games, oil painting by justin gerard, deviantart, pixar, bright colors ",7.0,50,2168447638,b56dc661-bd11-4de2-8e5d-0be0a4e587a4.png,1,object,0.4076
"3 5 mm film dslr photo of a elaborate bohemian living room, beautiful furnishings and house plants, dramatic lighting, volumetric lighting, deep colors, reflections, shadows, sunbeams, atmosphere, vibe, raytracing, very detailed, gigapixel ",18.0,50,2494335834,9a7cc0f4-d1cf-48ed-bc1a-4d5ae4e148bc.png,6,scene,0.3399
"epic 3 d, wild cables spiraling, plum and teal peanut butter melting into circuitboards and trees, liquid, bubbles, crystals, houdini sidefx, artstation trending, by jeremy mann, jamie hewlett and ilya kuvshinov ",7.0,50,913362476,e2980af9-6158-4046-9007-67749933238e.png,2,object,0.2769
"biohazard portrait of gandalf, tesla coils!, in laboratory au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",12.0,50,841298131,184a7fab-82dd-4cec-8f94-aa04ef4653d4.png,3,character,0.2901
"richard pryor on seinfeld, arguing with kramer, nbc promotional photo, 1 9 9 6 ",10.3,50,2122683096,f3d6b03b-61b4-45f8-841e-eb1a449e26d6.png,4,object,0.3456
nick neo vaporwave album cover with a casette tape ,7.0,50,1295195954,0d36c04d-52b7-471d-82f2-8dad16c58b80.png,6,object,0.291
"anime full body portrait of a couple by artgerm, wlop, loish, ilya kuvshinov, and makoto shinkai, still from persona 5, elegant, vivid colors, hyperdetailed artistic lines, intricate, in the style of borderlands, artstation, unreal engine 5, behance, 8 k ",16.0,50,179472866,39476c1f-cee6-4e45-a3a4-411ea4ca5969.png,4,character,0.3207
a portrait painting of samantha napier ,7.0,50,2405309321,c68440ec-bec2-42ee-9bce-a941f15996aa.png,6,character,0.3468
"high detail, macro portrait photo, a extremely beautiful young woman of australian ancestry with blue eyes and long blonde permed hair, smiles at the camera, set in a dimly lit bar at golden hour, shot using a zeiss supreme prime lens ",7.0,50,3815751855,6c94f8d6-1751-47cd-afb1-2ded256dddab.png,2,character,0.2672
"astronaut cat, astronaut cat suit, outer space, mars, golden hour, sharp focus, digital art, hyper - realistic, 4 k, highly detailed, hd, dramatic lighting by brom ",7.0,50,4243757812,04ac1940-c79e-4cac-a9ae-14150e0099b4.png,6,character,0.37
"a beautiful ultradetailed anime illustration of industrial architecture cavern abandoned urbex by april gornik, evil cyberpunk postcyberpunk extraterrestial water at spring bladerunner 2 0 4 9 azeroth landscape retro jupiter universe junglepunk, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,1422134124,c19b47a6-95af-45b2-933b-77aed350b54b.png,1,scene,0.3324
"portrait of cinderella, robot steampunk, floral! horizon zero dawn machine, intricate, elegant, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",13.0,50,1208131751,83b257c0-2245-4f50-8f0b-ccfeda8cf8c3.png,6,character,0.3608
"handsome demon, highly detailed, digital painting, fantasy, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski ",12.0,50,994286414,1897bece-aaf3-4751-b0f3-10367572e9cc.png,5,character,0.3095
"a beautiful painting of the heart of pripyat by nekro and pascal blanche and syd mead and greg rutkowski and daniel oxford and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",7.0,50,435345643,2cabfeb5-752d-4a83-9d12-1f35a3371e7a.png,1,object,0.3469
"cute fluffy baby giraffe rabbit lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,2149081877,aa59eca9-bb3f-4e2f-8c2e-b7b029deb5d3.png,3,character,0.3072
"victo ngai cute cthulhu sticker decal design, highly detailed, high quality, digital painting, by ross tran and studio ghibli and alphonse mucha, artgerm ",14.0,50,451864752,86c5c026-cd5e-496b-9452-6dc58a0cdfa3.png,2,object,0.3611
"highly detailed magician god holding a divine staff character design, cyberpunk crystal helmet and armor, cape, warframe, magician style, cyberpunk, elegant, highly detailed, ray tracing, smooth, sharp focus, art by fenghua zhong, peter mohrbacher, ruan jia, liuyuan lange, akiya kageichi, ayami kojima, joseph leyendecker ",7.0,50,1042319492,e97ca056-d4db-4ae3-8d07-28f1459d7d4d.png,1,character,0.3008
jeremy lipkin sergio toppi rob rey movie still low quality grain polaroid kodak ,7.0,50,1025633847,5bae9dc5-98af-49f0-8a26-89447e545749.png,2,object,0.3039
"biohazard portrait of gandalf, tesla coils!, as mad scientist in laboratory au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",8.0,50,3072125783,28d59d07-a27b-411e-bcee-d3e1e184d0eb.png,3,character,0.2555
"an anthropomorphized block of tofu busting through a brick wall, cartoon style, inspired by the kool aid man ",7.0,50,840121711,edaeed8b-366c-4d58-b1b8-41466d178b1a.png,2,character,0.3548
photo of kanye west as tyrion lannister ,7.0,50,624481219,41f18d45-fac7-4da1-81f1-af78813695fa.png,4,object,0.3203
rtx 3 0 9 0 on a burberry trench coat on a lots of cash bills ,7.0,50,2080355817,082b7608-78e5-43fb-b2e3-9e0d558c58eb.png,1,object,0.2726
"a painting by edward hopper of the tower of babel with a waterfall in the background, at night. ",6.0,50,2483459386,6ae2cfe5-c616-48db-a44b-1e4045312e31.png,1,object,0.3078
"portrait photo still of randy quaid holding a small cake, wearing a birthday hat, in front of a mcdonalds on fire, 8 k, 8 5 mm f 1. 8 ",10.0,50,3083876490,392c76ee-92a5-4b62-8ad8-6aa47caf6afa.png,4,character,0.2423
"mysterious figure wearing a synthwave punk cyber cybernetic trenchcoat. photograph, postapocalyptic, over the shoulder, fashion, vimeo netflix, decorated punk trenchcoat. motocross helmet. gentleman elegant magician. ",7.0,50,1488463677,8b22da04-d24d-4642-a6a8-58a734cf0b6b.png,3,character,0.3094
